"Time (s) Run #1";"Sound Intensity, Ch B (V) Run #1";"Time (s) Run #2";"Sound Intensity, Ch B (V) Run #2";"Time (s) Run #3";"Sound Intensity, Ch B (V) Run #3";"Time (s) Run #4";"Sound Intensity, Ch B (V) Run #4"
1,578;-0,098;1,578;0,083;1,578;0,001;1,578;0,200
1,579;-0,021;1,579;-0,154;1,579;0,031;1,579;-0,173
1,579;0,144;1,579;0,164;1,579;-0,046;1,579;0,096
1,579;-0,194;1,579;-0,112;1,579;0,052;1,579;0,030
1,579;0,182;1,579;0,020;1,579;-0,029;1,579;-0,136
1,579;-0,097;1,579;0,084;1,579;0,004;1,579;0,200
1,580;-0,026;1,580;-0,154;1,580;0,029;1,580;-0,176
1,580;0,143;1,580;0,165;1,580;-0,044;1,580;0,094
1,580;-0,195;1,580;-0,112;1,580;0,050;1,580;0,032
1,580;0,184;1,580;0,016;1,580;-0,029;1,580;-0,134
1,580;-0,094;1,580;0,081;1,580;9,644E-4;1,580;0,194
1,581;-0,025;1,581;-0,153;1,581;0,029;1,581;-0,175
1,581;0,142;1,581;0,167;1,581;-0,049;1,581;0,094
1,581;-0,195;1,581;-0,114;1,581;0,051;1,581;0,033
1,581;0,188;1,581;0,018;1,581;-0,029;1,581;-0,136
1,581;-0,099;1,581;0,086;1,581;0,003;1,581;0,196
1,582;-0,023;1,582;-0,152;1,582;0,027;1,582;-0,177
1,582;0,139;1,582;0,165;1,582;-0,047;1,582;0,093
1,582;-0,199;1,582;-0,116;1,582;0,048;1,582;0,030
1,582;0,183;1,582;0,020;1,582;-0,031;1,582;-0,137
1,582;-0,096;1,582;0,080;1,582;0,003;1,582;0,196
1,583;-0,025;1,583;-0,150;1,583;0,033;1,583;-0,176
1,583;0,142;1,583;0,163;1,583;-0,047;1,583;0,097
1,583;-0,199;1,583;-0,113;1,583;0,048;1,583;0,032
1,583;0,183;1,583;0,022;1,583;-0,031;1,583;-0,139
1,583;-0,093;1,583;0,083;1,583;0,003;1,583;0,198
1,584;-0,021;1,584;-0,153;1,584;0,031;1,584;-0,176
1,584;0,142;1,584;0,164;1,584;-0,047;1,584;0,091
1,584;-0,197;1,584;-0,114;1,584;0,046;1,584;0,036
1,584;0,182;1,584;0,019;1,584;-0,032;1,584;-0,140
1,584;-0,098;1,584;0,084;1,584;0,006;1,584;0,196
1,585;-0,026;1,585;-0,152;1,585;0,030;1,585;-0,177
1,585;0,141;1,585;0,164;1,585;-0,042;1,585;0,093
1,585;-0,196;1,585;-0,111;1,585;0,052;1,585;0,034
1,585;0,183;1,585;0,023;1,585;-0,031;1,585;-0,138
1,585;-0,097;1,585;0,084;1,585;0,004;1,585;0,199
1,586;-0,025;1,586;-0,147;1,586;0,029;1,586;-0,177
1,586;0,142;1,586;0,166;1,586;-0,047;1,586;0,093
1,586;-0,199;1,586;-0,110;1,586;0,052;1,586;0,030
1,586;0,182;1,586;0,023;1,586;-0,028;1,586;-0,134
1,586;-0,098;1,586;0,083;1,586;0,003;1,586;0,197
1,587;-0,026;1,587;-0,152;1,587;0,031;1,587;-0,177
1,587;0,136;1,587;0,163;1,587;-0,048;1,587;0,092
1,587;-0,199;1,587;-0,116;1,587;0,050;1,587;0,032
1,587;0,183;1,587;0,018;1,587;-0,031;1,587;-0,139
1,587;-0,097;1,587;0,080;1,587;0,008;1,587;0,198
1,588;-0,026;1,588;-0,157;1,588;0,031;1,588;-0,173
1,588;0,143;1,588;0,161;1,588;-0,043;1,588;0,088
1,588;-0,196;1,588;-0,115;1,588;0,052;1,588;0,030
1,588;0,184;1,588;0,018;1,588;-0,027;1,588;-0,140
1,588;-0,094;1,588;0,079;1,588;0,007;1,588;0,199
1,589;-0,025;1,589;-0,156;1,589;0,031;1,589;-0,173
1,589;0,140;1,589;0,165;1,589;-0,041;1,589;0,095
1,589;-0,194;1,589;-0,120;1,589;0,052;1,589;0,029
1,589;0,186;1,589;0,024;1,589;-0,034;1,589;-0,139
1,589;-0,089;1,589;0,081;1,589;0,007;1,589;0,197
1,590;-0,022;1,590;-0,153;1,590;0,031;1,590;-0,176
1,590;0,143;1,590;0,165;1,590;-0,045;1,590;0,092
1,590;-0,193;1,590;-0,112;1,590;0,049;1,590;0,032
1,590;0,185;1,590;0,021;1,590;-0,031;1,590;-0,139
1,590;-0,096;1,590;0,085;1,590;0,006;1,590;0,198
1,591;-0,022;1,591;-0,153;1,591;0,031;1,591;-0,177
1,591;0,140;1,591;0,167;1,591;-0,044;1,591;0,092
1,591;-0,191;1,591;-0,115;1,591;0,052;1,591;0,027
1,591;0,181;1,591;0,024;1,591;-0,027;1,591;-0,141
1,591;-0,097;1,591;0,082;1,591;0,005;1,591;0,197
1,592;-0,026;1,592;-0,151;1,592;0,034;1,592;-0,178
1,592;0,140;1,592;0,163;1,592;-0,041;1,592;0,089
1,592;-0,194;1,592;-0,109;1,592;0,052;1,592;0,030
1,592;0,186;1,592;0,021;1,592;-0,027;1,592;-0,138
1,592;-0,094;1,592;0,082;1,592;0,006;1,592;0,200
1,593;-0,029;1,593;-0,149;1,593;0,034;1,593;-0,174
1,593;0,143;1,593;0,163;1,593;-0,047;1,593;0,094
1,593;-0,196;1,593;-0,116;1,593;0,052;1,593;0,034
1,593;0,185;1,593;0,019;1,593;-0,030;1,593;-0,138
1,593;-0,093;1,593;0,082;1,593;0,006;1,593;0,200
1,594;-0,025;1,594;-0,152;1,594;0,033;1,594;-0,172
1,594;0,142;1,594;0,168;1,594;-0,040;1,594;0,095
1,594;-0,198;1,594;-0,113;1,594;0,049;1,594;0,034
1,594;0,181;1,594;0,020;1,594;-0,028;1,594;-0,135
1,594;-0,092;1,594;0,081;1,594;0,004;1,594;0,200
1,595;-0,026;1,595;-0,148;1,595;0,034;1,595;-0,175
1,595;0,141;1,595;0,167;1,595;-0,045;1,595;0,095
1,595;-0,196;1,595;-0,113;1,595;0,051;1,595;0,030
1,595;0,182;1,595;0,025;1,595;-0,028;1,595;-0,135
1,595;-0,096;1,595;0,085;1,595;0,006;1,595;0,198
1,596;-0,027;1,596;-0,149;1,596;0,032;1,596;-0,176
1,596;0,141;1,596;0,163;1,596;-0,047;1,596;0,093
1,596;-0,190;1,596;-0,112;1,596;0,053;1,596;0,033
1,596;0,182;1,596;0,020;1,596;-0,030;1,596;-0,136
1,596;-0,092;1,596;0,085;1,596;0,004;1,596;0,199
1,597;-0,028;1,597;-0,151;1,597;0,034;1,597;-0,176
1,597;0,143;1,597;0,167;1,597;-0,042;1,597;0,094
1,597;-0,198;1,597;-0,110;1,597;0,050;1,597;0,032
1,597;0,184;1,597;0,017;1,597;-0,031;1,597;-0,139
1,597;-0,091;1,597;0,083;1,597;0,001;1,597;0,193
1,598;-0,028;1,598;-0,146;1,598;0,032;1,598;-0,175
1,598;0,140;1,598;0,165;1,598;-0,047;1,598;0,092
1,598;-0,196;1,598;-0,112;1,598;0,053;1,598;0,033
1,598;0,185;1,598;0,023;1,598;-0,029;1,598;-0,139
1,598;-0,092;1,598;0,090;1,598;0,005;1,598;0,194
1,599;-0,023;1,599;-0,147;1,599;0,030;1,599;-0,176
1,599;0,145;1,599;0,165;1,599;-0,045;1,599;0,094
1,599;-0,194;1,599;-0,107;1,599;0,048;1,599;0,034
1,599;0,184;1,599;0,024;1,599;-0,033;1,599;-0,139
1,599;-0,091;1,599;0,083;1,599;0,003;1,599;0,195
1,600;-0,024;1,600;-0,150;1,600;0,030;1,600;-0,177
1,600;0,144;1,600;0,168;1,600;-0,048;1,600;0,091
1,600;-0,195;1,600;-0,110;1,600;0,051;1,600;0,031
1,600;0,185;1,600;0,016;1,600;-0,033;1,600;-0,139
1,600;-0,092;1,600;0,085;1,600;8,423E-4;1,600;0,197
1,601;-0,023;1,601;-0,147;1,601;0,033;1,601;-0,178
1,601;0,141;1,601;0,166;1,601;-0,049;1,601;0,095
1,601;-0,199;1,601;-0,109;1,601;0,048;1,601;0,035
1,601;0,182;1,601;0,022;1,601;-0,030;1,601;-0,139
1,601;-0,094;1,601;0,088;1,601;-1,221E-5;1,601;0,202
1,602;-0,025;1,602;-0,150;1,602;0,025;1,602;-0,172
1,602;0,140;1,602;0,167;1,602;-0,045;1,602;0,092
1,602;-0,196;1,602;-0,106;1,602;0,048;1,602;0,034
1,602;0,184;1,602;0,026;1,602;-0,031;1,602;-0,141
1,602;-0,091;1,602;0,094;1,602;0,003;1,602;0,199
1,603;-0,026;1,603;-0,146;1,603;0,033;1,603;-0,172
1,603;0,140;1,603;0,169;1,603;-0,047;1,603;0,098
1,603;-0,199;1,603;-0,109;1,603;0,046;1,603;0,037
1,603;0,185;1,603;0,026;1,603;-0,032;1,603;-0,134
1,603;-0,095;1,603;0,089;1,603;0,002;1,603;0,199
1,604;-0,032;1,604;-0,147;1,604;0,028;1,604;-0,170
1,604;0,144;1,604;0,171;1,604;-0,050;1,604;0,093
1,604;-0,198;1,604;-0,110;1,604;0,050;1,604;0,035
1,604;0,181;1,604;0,021;1,604;-0,033;1,604;-0,136
1,604;-0,096;1,604;0,088;1,604;0,002;1,604;0,203
1,605;-0,026;1,605;-0,149;1,605;0,031;1,605;-0,168
1,605;0,140;1,605;0,166;1,605;-0,046;1,605;0,094
1,605;-0,199;1,605;-0,112;1,605;0,049;1,605;0,039
1,605;0,179;1,605;0,022;1,605;-0,033;1,605;-0,136
1,605;-0,094;1,605;0,083;1,605;-0,003;1,605;0,205
1,606;-0,030;1,606;-0,150;1,606;0,033;1,606;-0,173
1,606;0,142;1,606;0,166;1,606;-0,049;1,606;0,094
1,606;-0,201;1,606;-0,114;1,606;0,051;1,606;0,038
1,606;0,182;1,606;0,018;1,606;-0,029;1,606;-0,137
1,606;-0,098;1,606;0,083;1,606;0,002;1,606;0,200
1,607;-0,027;1,607;-0,149;1,607;0,029;1,607;-0,171
1,607;0,142;1,607;0,165;1,607;-0,047;1,607;0,090
1,607;-0,196;1,607;-0,111;1,607;0,049;1,607;0,036
1,607;0,185;1,607;0,020;1,607;-0,027;1,607;-0,137
1,607;-0,088;1,607;0,085;1,607;-7,446E-4;1,607;0,197
1,608;-0,025;1,608;-0,150;1,608;0,028;1,608;-0,169
1,608;0,145;1,608;0,164;1,608;-0,049;1,608;0,093
1,608;-0,199;1,608;-0,112;1,608;0,050;1,608;0,036
1,608;0,185;1,608;0,019;1,608;-0,030;1,608;-0,141
1,608;-0,095;1,608;0,089;1,608;0,003;1,608;0,197
1,609;-0,030;1,609;-0,147;1,609;0,027;1,609;-0,172
1,609;0,141;1,609;0,165;1,609;-0,051;1,609;0,090
1,609;-0,195;1,609;-0,106;1,609;0,047;1,609;0,035
1,609;0,181;1,609;0,022;1,609;-0,030;1,609;-0,141
1,609;-0,094;1,609;0,085;1,609;0,004;1,609;0,195
1,610;-0,029;1,610;-0,154;1,610;0,031;1,610;-0,179
1,610;0,141;1,610;0,163;1,610;-0,046;1,610;0,087
1,610;-0,198;1,610;-0,114;1,610;0,048;1,610;0,031
1,610;0,185;1,610;0,018;1,610;-0,033;1,610;-0,142
1,610;-0,091;1,610;0,082;1,610;-0,001;1,610;0,197
1,611;-0,028;1,611;-0,151;1,611;0,027;1,611;-0,178
1,611;0,144;1,611;0,164;1,611;-0,053;1,611;0,084
1,611;-0,198;1,611;-0,112;1,611;0,044;1,611;0,029
1,611;0,182;1,611;0,022;1,611;-0,035;1,611;-0,140
1,611;-0,090;1,611;0,086;1,611;2,319E-4;1,611;0,195
1,612;-0,027;1,612;-0,150;1,612;0,025;1,612;-0,180
1,612;0,146;1,612;0,164;1,612;-0,050;1,612;0,090
1,612;-0,198;1,612;-0,110;1,612;0,046;1,612;0,037
1,612;0,181;1,612;0,020;1,612;-0,032;1,612;-0,143
1,612;-0,088;1,612;0,087;1,612;0,002;1,612;0,194
1,613;-0,031;1,613;-0,149;1,613;0,026;1,613;-0,174
1,613;0,145;1,613;0,168;1,613;-0,047;1,613;0,087
1,613;-0,197;1,613;-0,107;1,613;0,049;1,613;0,034
1,613;0,178;1,613;0,022;1,613;-0,029;1,613;-0,140
1,613;-0,088;1,613;0,087;1,613;-0,001;1,613;0,198
1,614;-0,026;1,614;-0,146;1,614;0,027;1,614;-0,175
1,614;0,143;1,614;0,167;1,614;-0,047;1,614;0,090
1,614;-0,193;1,614;-0,110;1,614;0,053;1,614;0,034
1,614;0,184;1,614;0,018;1,614;-0,030;1,614;-0,141
1,614;-0,090;1,614;0,086;1,614;0,002;1,614;0,198
1,615;-0,029;1,615;-0,146;1,615;0,030;1,615;-0,175
1,615;0,144;1,615;0,168;1,615;-0,050;1,615;0,094
1,615;-0,197;1,615;-0,107;1,615;0,054;1,615;0,035
1,615;0,184;1,615;0,018;1,615;-0,031;1,615;-0,141
1,615;-0,092;1,615;0,086;1,615;-0,002;1,615;0,195
1,616;-0,032;1,616;-0,150;1,616;0,030;1,616;-0,173
1,616;0,145;1,616;0,167;1,616;-0,043;1,616;0,094
1,616;-0,199;1,616;-0,105;1,616;0,051;1,616;0,037
1,616;0,182;1,616;0,022;1,616;-0,027;1,616;-0,138
1,616;-0,088;1,616;0,087;1,616;0,004;1,616;0,195
1,617;-0,030;1,617;-0,148;1,617;0,030;1,617;-0,176
1,617;0,145;1,617;0,164;1,617;-0,047;1,617;0,089
1,617;-0,193;1,617;-0,109;1,617;0,047;1,617;0,033
1,617;0,184;1,617;0,021;1,617;-0,031;1,617;-0,147
1,617;-0,093;1,617;0,085;1,617;5,981E-4;1,617;0,199
1,618;-0,028;1,618;-0,151;1,618;0,027;1,618;-0,178
1,618;0,148;1,618;0,164;1,618;-0,047;1,618;0,090
1,618;-0,195;1,618;-0,112;1,618;0,046;1,618;0,030
1,618;0,183;1,618;0,018;1,618;-0,033;1,618;-0,142
1,618;-0,090;1,618;0,086;1,618;-0,002;1,618;0,198
1,619;-0,027;1,619;-0,154;1,619;0,028;1,619;-0,176
1,619;0,149;1,619;0,164;1,619;-0,047;1,619;0,089
1,619;-0,194;1,619;-0,107;1,619;0,049;1,619;0,035
1,619;0,183;1,619;0,015;1,619;-0,031;1,619;-0,141
1,619;-0,090;1,619;0,081;1,619;3,540E-4;1,619;0,197
1,620;-0,030;1,620;-0,156;1,620;0,032;1,620;-0,172
1,620;0,143;1,620;0,163;1,620;-0,048;1,620;0,090
1,620;-0,194;1,620;-0,113;1,620;0,049;1,620;0,038
1,620;0,185;1,620;0,012;1,620;-0,027;1,620;-0,142
1,620;-0,088;1,620;0,088;1,620;0,005;1,620;0,198
1,621;-0,030;1,621;-0,156;1,621;0,031;1,621;-0,173
1,621;0,144;1,621;0,163;1,621;-0,047;1,621;0,092
1,621;-0,198;1,621;-0,109;1,621;0,051;1,621;0,039
1,621;0,180;1,621;0,019;1,621;-0,025;1,621;-0,143
1,621;-0,091;1,621;0,085;1,621;0,006;1,621;0,198
1,622;-0,034;1,622;-0,151;1,622;0,032;1,622;-0,172
1,622;0,142;1,622;0,167;1,622;-0,046;1,622;0,085
1,622;-0,199;1,622;-0,105;1,622;0,052;1,622;0,036
1,622;0,180;1,622;0,020;1,622;-0,029;1,622;-0,140
1,622;-0,090;1,622;0,086;1,622;0,007;1,622;0,197
1,623;-0,032;1,623;-0,154;1,623;0,033;1,623;-0,174
1,623;0,143;1,623;0,168;1,623;-0,043;1,623;0,086
1,623;-0,196;1,623;-0,109;1,623;0,048;1,623;0,037
1,623;0,180;1,623;0,018;1,623;-0,025;1,623;-0,139
1,623;-0,090;1,623;0,094;1,623;0,002;1,623;0,202
1,624;-0,034;1,624;-0,151;1,624;0,033;1,624;-0,174
1,624;0,142;1,624;0,166;1,624;-0,045;1,624;0,089
1,624;-0,197;1,624;-0,110;1,624;0,053;1,624;0,036
1,624;0,180;1,624;0,017;1,624;-0,028;1,624;-0,142
1,624;-0,093;1,624;0,090;1,624;0,006;1,624;0,203
1,625;-0,032;1,625;-0,150;1,625;0,035;1,625;-0,173
1,625;0,140;1,625;0,167;1,625;-0,040;1,625;0,088
1,625;-0,198;1,625;-0,105;1,625;0,051;1,625;0,036
1,625;0,181;1,625;0,016;1,625;-0,026;1,625;-0,138
1,625;-0,088;1,625;0,086;1,625;0,007;1,625;0,199
1,626;-0,030;1,626;-0,150;1,626;0,033;1,626;-0,171
1,626;0,145;1,626;0,167;1,626;-0,041;1,626;0,092
1,626;-0,199;1,626;-0,109;1,626;0,052;1,626;0,038
1,626;0,180;1,626;0,017;1,626;-0,023;1,626;-0,140
1,626;-0,095;1,626;0,085;1,626;0,005;1,626;0,200
1,627;-0,032;1,627;-0,153;1,627;0,036;1,627;-0,169
1,627;0,148;1,627;0,166;1,627;-0,045;1,627;0,089
1,627;-0,198;1,627;-0,106;1,627;0,053;1,627;0,039
1,627;0,180;1,627;0,020;1,627;-0,025;1,627;-0,138
1,627;-0,086;1,627;0,084;1,627;0,005;1,627;0,201
1,628;-0,029;1,628;-0,153;1,628;0,035;1,628;-0,170
1,628;0,145;1,628;0,166;1,628;-0,047;1,628;0,089
1,628;-0,198;1,628;-0,108;1,628;0,050;1,628;0,040
1,628;0,181;1,628;0,020;1,628;-0,027;1,628;-0,141
1,628;-0,089;1,628;0,089;1,628;0,007;1,628;0,194
1,629;-0,032;1,629;-0,149;1,629;0,034;1,629;-0,171
1,629;0,145;1,629;0,165;1,629;-0,045;1,629;0,091
1,629;-0,194;1,629;-0,112;1,629;0,052;1,629;0,039
1,629;0,180;1,629;0,016;1,629;-0,026;1,629;-0,143
1,629;-0,088;1,629;0,086;1,629;0,005;1,629;0,196
1,630;-0,030;1,630;-0,153;1,630;0,036;1,630;-0,175
1,630;0,144;1,630;0,164;1,630;-0,046;1,630;0,087
1,630;-0,200;1,630;-0,108;1,630;0,052;1,630;0,035
1,630;0,179;1,630;0,016;1,630;-0,029;1,630;-0,142
1,630;-0,090;1,630;0,083;1,630;0,002;1,630;0,196
1,631;-0,033;1,631;-0,153;1,631;0,034;1,631;-0,176
1,631;0,144;1,631;0,162;1,631;-0,042;1,631;0,082
1,631;-0,201;1,631;-0,109;1,631;0,047;1,631;0,037
1,631;0,182;1,631;0,015;1,631;-0,030;1,631;-0,140
1,631;-0,087;1,631;0,082;1,631;0,002;1,631;0,198
1,632;-0,031;1,632;-0,153;1,632;0,033;1,632;-0,172
1,632;0,146;1,632;0,162;1,632;-0,049;1,632;0,088
1,632;-0,195;1,632;-0,111;1,632;0,051;1,632;0,036
1,632;0,182;1,632;0,014;1,632;-0,027;1,632;-0,138
1,632;-0,084;1,632;0,087;1,632;4,761E-4;1,632;0,198
1,633;-0,027;1,633;-0,151;1,633;0,032;1,633;-0,169
1,633;0,145;1,633;0,166;1,633;-0,048;1,633;0,088
1,633;-0,199;1,633;-0,107;1,633;0,051;1,633;0,037
1,633;0,179;1,633;0,017;1,633;-0,026;1,633;-0,141
1,633;-0,089;1,633;0,089;1,633;0,002;1,633;0,200
1,634;-0,032;1,634;-0,147;1,634;0,035;1,634;-0,174
1,634;0,145;1,634;0,162;1,634;-0,043;1,634;0,084
1,634;-0,193;1,634;-0,111;1,634;0,051;1,634;0,036
1,634;0,183;1,634;0,020;1,634;-0,030;1,634;-0,139
1,634;-0,086;1,634;0,091;1,634;-7,446E-4;1,634;0,196
1,635;-0,033;1,635;-0,150;1,635;0,031;1,635;-0,178
1,635;0,146;1,635;0,165;1,635;-0,041;1,635;0,081
1,635;-0,196;1,635;-0,107;1,635;0,049;1,635;0,034
1,635;0,182;1,635;0,016;1,635;-0,027;1,635;-0,143
1,635;-0,086;1,635;0,089;1,635;4,761E-4;1,635;0,197
1,636;-0,031;1,636;-0,151;1,636;0,033;1,636;-0,177
1,636;0,145;1,636;0,164;1,636;-0,042;1,636;0,085
1,636;-0,199;1,636;-0,110;1,636;0,047;1,636;0,032
1,636;0,183;1,636;0,017;1,636;-0,030;1,636;-0,139
1,636;-0,082;1,636;0,089;1,636;1,099E-4;1,636;0,199
1,637;-0,031;1,637;-0,150;1,637;0,032;1,637;-0,176
1,637;0,151;1,637;0,162;1,637;-0,048;1,637;0,086
1,637;-0,196;1,637;-0,113;1,637;0,050;1,637;0,036
1,637;0,184;1,637;0,015;1,637;-0,030;1,637;-0,143
1,637;-0,086;1,637;0,088;1,637;-2,563E-4;1,637;0,198
1,638;-0,035;1,638;-0,151;1,638;0,029;1,638;-0,175
1,638;0,147;1,638;0,161;1,638;-0,045;1,638;0,086
1,638;-0,198;1,638;-0,110;1,638;0,053;1,638;0,033
1,638;0,179;1,638;0,014;1,638;-0,030;1,638;-0,145
1,638;-0,090;1,638;0,085;1,638;-0,001;1,638;0,197
1,639;-0,037;1,639;-0,155;1,639;0,031;1,639;-0,169
1,639;0,146;1,639;0,165;1,639;-0,047;1,639;0,087
1,639;-0,200;1,639;-0,107;1,639;0,048;1,639;0,039
1,639;0,177;1,639;0,014;1,639;-0,027;1,639;-0,140
1,639;-0,087;1,639;0,087;1,639;-7,446E-4;1,639;0,196
1,640;-0,035;1,640;-0,150;1,640;0,032;1,640;-0,177
1,640;0,145;1,640;0,165;1,640;-0,046;1,640;0,086
1,640;-0,198;1,640;-0,107;1,640;0,052;1,640;0,035
1,640;0,180;1,640;0,015;1,640;-0,032;1,640;-0,142
1,640;-0,086;1,640;0,089;1,640;-0,004;1,640;0,199
1,641;-0,035;1,641;-0,153;1,641;0,030;1,641;-0,174
1,641;0,142;1,641;0,168;1,641;-0,046;1,641;0,090
1,641;-0,196;1,641;-0,108;1,641;0,049;1,641;0,034
1,641;0,177;1,641;0,016;1,641;-0,029;1,641;-0,142
1,641;-0,090;1,641;0,090;1,641;-7,446E-4;1,641;0,198
1,642;-0,033;1,642;-0,152;1,642;0,032;1,642;-0,171
1,642;0,150;1,642;0,163;1,642;-0,044;1,642;0,088
1,642;-0,198;1,642;-0,109;1,642;0,049;1,642;0,042
1,642;0,182;1,642;0,013;1,642;-0,031;1,642;-0,140
1,642;-0,088;1,642;0,086;1,642;7,202E-4;1,642;0,199
1,643;-0,037;1,643;-0,154;1,643;0,032;1,643;-0,174
1,643;0,143;1,643;0,161;1,643;-0,045;1,643;0,086
1,643;-0,201;1,643;-0,105;1,643;0,049;1,643;0,041
1,643;0,174;1,643;0,017;1,643;-0,028;1,643;-0,141
1,643;-0,092;1,643;0,085;1,643;0,003;1,643;0,201
1,644;-0,038;1,644;-0,152;1,644;0,031;1,644;-0,171
1,644;0,143;1,644;0,162;1,644;-0,044;1,644;0,088
1,644;-0,198;1,644;-0,106;1,644;0,050;1,644;0,040
1,644;0,180;1,644;0,018;1,644;-0,023;1,644;-0,141
1,644;-0,090;1,644;0,086;1,644;0,004;1,644;0,201
1,645;-0,036;1,645;-0,152;1,645;0,034;1,645;-0,170
1,645;0,146;1,645;0,162;1,645;-0,051;1,645;0,089
1,645;-0,197;1,645;-0,102;1,645;0,050;1,645;0,040
1,645;0,177;1,645;0,015;1,645;-0,026;1,645;-0,141
1,645;-0,088;1,645;0,090;1,645;0,002;1,645;0,202
1,646;-0,030;1,646;-0,151;1,646;0,033;1,646;-0,170
1,646;0,148;1,646;0,166;1,646;-0,046;1,646;0,086
1,646;-0,196;1,646;-0,105;1,646;0,051;1,646;0,043
1,646;0,174;1,646;0,020;1,646;-0,024;1,646;-0,143
1,646;-0,090;1,646;0,089;1,646;8,423E-4;1,646;0,201
1,647;-0,040;1,647;-0,152;1,647;0,033;1,647;-0,171
1,647;0,147;1,647;0,166;1,647;-0,048;1,647;0,090
1,647;-0,204;1,647;-0,106;1,647;0,051;1,647;0,041
1,647;0,177;1,647;0,016;1,647;-0,027;1,647;-0,140
1,647;-0,089;1,647;0,087;1,647;-0,004;1,647;0,200
1,648;-0,032;1,648;-0,152;1,648;0,027;1,648;-0,174
1,648;0,146;1,648;0,161;1,648;-0,047;1,648;0,088
1,648;-0,199;1,648;-0,109;1,648;0,049;1,648;0,041
1,648;0,178;1,648;0,017;1,648;-0,026;1,648;-0,143
1,648;-0,086;1,648;0,085;1,648;2,319E-4;1,648;0,200
1,649;-0,030;1,649;-0,153;1,649;0,032;1,649;-0,175
1,649;0,147;1,649;0,164;1,649;-0,051;1,649;0,084
1,649;-0,194;1,649;-0,105;1,649;0,049;1,649;0,038
1,649;0,181;1,649;0,014;1,649;-0,029;1,649;-0,144
1,649;-0,087;1,649;0,086;1,649;-0,002;1,649;0,197
1,650;-0,035;1,650;-0,154;1,650;0,029;1,650;-0,171
1,650;0,149;1,650;0,162;1,650;-0,050;1,650;0,088
1,650;-0,197;1,650;-0,107;1,650;0,046;1,650;0,038
1,650;0,179;1,650;0,011;1,650;-0,031;1,650;-0,142
1,650;-0,084;1,650;0,084;1,650;-0,002;1,650;0,199
1,651;-0,029;1,651;-0,155;1,651;0,031;1,651;-0,170
1,651;0,150;1,651;0,163;1,651;-0,049;1,651;0,089
1,651;-0,197;1,651;-0,109;1,651;0,047;1,651;0,037
1,651;0,176;1,651;0,015;1,651;-0,027;1,651;-0,140
1,651;-0,086;1,651;0,087;1,651;-0,002;1,651;0,201
1,652;-0,032;1,652;-0,149;1,652;0,031;1,652;-0,171
1,652;0,150;1,652;0,165;1,652;-0,046;1,652;0,089
1,652;-0,197;1,652;-0,108;1,652;0,050;1,652;0,039
1,652;0,182;1,652;0,015;1,652;-0,029;1,652;-0,143
1,652;-0,083;1,652;0,088;1,652;-0,003;1,652;0,198
1,653;-0,028;1,653;-0,151;1,653;0,031;1,653;-0,170
1,653;0,149;1,653;0,166;1,653;-0,048;1,653;0,088
1,653;-0,195;1,653;-0,106;1,653;0,045;1,653;0,038
1,653;0,184;1,653;0,018;1,653;-0,031;1,653;-0,141
1,653;-0,086;1,653;0,088;1,653;-0,003;1,653;0,198
1,654;-0,034;1,654;-0,151;1,654;0,031;1,654;-0,171
1,654;0,151;1,654;0,166;1,654;-0,047;1,654;0,086
1,654;-0,196;1,654;-0,109;1,654;0,049;1,654;0,037
1,654;0,181;1,654;0,017;1,654;-0,028;1,654;-0,140
1,654;-0,084;1,654;0,089;1,654;-0,004;1,654;0,196
1,655;-0,033;1,655;-0,150;1,655;0,029;1,655;-0,173
1,655;0,150;1,655;0,167;1,655;-0,047;1,655;0,084
1,655;-0,198;1,655;-0,107;1,655;0,047;1,655;0,042
1,655;0,179;1,655;0,019;1,655;-0,030;1,655;-0,147
1,655;-0,086;1,655;0,088;1,655;-0,003;1,655;0,197
1,656;-0,037;1,656;-0,151;1,656;0,030;1,656;-0,173
1,656;0,147;1,656;0,166;1,656;-0,049;1,656;0,084
1,656;-0,198;1,656;-0,106;1,656;0,047;1,656;0,040
1,656;0,177;1,656;0,014;1,656;-0,030;1,656;-0,139
1,656;-0,084;1,656;0,090;1,656;-0,003;1,656;0,199
1,657;-0,036;1,657;-0,151;1,657;0,032;1,657;-0,174
1,657;0,148;1,657;0,166;1,657;-0,047;1,657;0,086
1,657;-0,194;1,657;-0,110;1,657;0,045;1,657;0,038
1,657;0,180;1,657;0,015;1,657;-0,032;1,657;-0,144
1,657;-0,085;1,657;0,084;1,657;-0,003;1,657;0,197
1,658;-0,036;1,658;-0,155;1,658;0,026;1,658;-0,171
1,658;0,152;1,658;0,164;1,658;-0,048;1,658;0,084
1,658;-0,198;1,658;-0,112;1,658;0,043;1,658;0,040
1,658;0,180;1,658;0,017;1,658;-0,030;1,658;-0,143
1,658;-0,085;1,658;0,087;1,658;-0,008;1,658;0,194
1,659;-0,036;1,659;-0,154;1,659;0,031;1,659;-0,173
1,659;0,147;1,659;0,162;1,659;-0,049;1,659;0,082
1,659;-0,195;1,659;-0,108;1,659;0,043;1,659;0,040
1,659;0,181;1,659;0,012;1,659;-0,031;1,659;-0,148
1,659;-0,084;1,659;0,088;1,659;-0,006;1,659;0,194
1,660;-0,036;1,660;-0,150;1,660;0,027;1,660;-0,172
1,660;0,149;1,660;0,164;1,660;-0,050;1,660;0,083
